id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
astrid-swiss-cottage-234800,Astrid Swiss Cottage,Anjuna,anjuna,"Sy No : 182/11, Sorranto Vaddo, behind Little Spice, Bardez, Dmello Vaddo, Anjuna, Goa, 403509",095606 80806,,4.5,403509,,,yes,11240665654492234800,267,"Recurring praise for clean linens, hot water round-the-clock and central location. Good for short trips.",https://www.google.com/maps?cid=11240665654492234800,https://hotelzz.in/property.html?id=astrid-swiss-cottage-234800
chez-nous-418093,Chez Nous,Anjuna,anjuna,"Praias de Sant Antonio, Anjuna Beach, Dmello Vaddo, Bardez, Anjuna, Goa 403509",070386 26505,,4.5,403509,,,yes,15953299298311418093,237,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=15953299298311418093,https://hotelzz.in/property.html?id=chez-nous-418093
alohagoa-716820,AlohaGoa!,Anjuna,anjuna,"Charvi Reemz, Anjuna Mapusa Rd, opp. Oxford Arcade, Dmello Vaddo, Anjuna, Goa 403509",084476 11641,http://www.alohagoa.com/,4.9,403509,,,yes,17069719449991716820,377,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=17069719449991716820,https://hotelzz.in/property.html?id=alohagoa-716820
rumour-villa-with-private-pool-and-garden-by-artios-stays-an-562323,Rumour Villa with Private Pool and Garden by Artios Stays Anjuna,Anjuna,anjuna,"peddem, behind elephant and co, Grande Peddem, Anjuna, Goa 403509",,http://www.artiosstays.com/,4.8,403509,,,yes,16091208464690562323,721,"Travellers praise the warm hospitality, comfortable beds and value for money. Strong location scores.",https://www.google.com/maps?cid=16091208464690562323,https://hotelzz.in/property.html?id=rumour-villa-with-private-pool-and-garden-by-artios-stays-an-562323
skylit-penthouse-under-the-sky-airbnb-vagator-466775,Skylit Penthouse 'Under the Sky' Airbnb Vagator,Anjuna,anjuna,"Vagator Beach Rd, Coutinho Vaddo, Vagator, Goa 403509",096190 53437,,4.5,403509,,,yes,14368938700205466775,211,"Travellers praise the warm hospitality, comfortable beds and value for money. Strong location scores.",https://www.google.com/maps?cid=14368938700205466775,https://hotelzz.in/property.html?id=skylit-penthouse-under-the-sky-airbnb-vagator-466775
la-luxo-goa-679119,La Luxo Goa,Anjuna,anjuna,"House no 962, Grande Peddem, Bardez, Anjuna, Goa 403509",083906 01194,,4.5,403509,,,yes,15223294217701679119,330,"Guests love the peaceful setting, well-maintained property and quick host responsiveness.",https://www.google.com/maps?cid=15223294217701679119,https://hotelzz.in/property.html?id=la-luxo-goa-679119
saga-de-petrathe-saga-stays-luxurious-villas-in-goa-693039,Saga De Petra@The Saga Stays : Luxurious villas in Goa,Anjuna,anjuna,"Grande Peddem, Anjuna, Goa 403509",095847 23999,http://thesagastays.com/,4.5,403509,,,yes,7554086283826693039,345,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=7554086283826693039,https://hotelzz.in/property.html?id=saga-de-petrathe-saga-stays-luxurious-villas-in-goa-693039
presha-suites-and-villas-090512,Presha Suites and Villas,Anjuna,anjuna,"402/1, Zorjn Waddo, Vagator, Anjuna, Goa 403509",077768 17809,https://www.preshahotels.com/,4.5,403509,,,yes,16619896073753090512,260,"Travellers praise the warm hospitality, comfortable beds and value for money. Strong location scores.",https://www.google.com/maps?cid=16619896073753090512,https://hotelzz.in/property.html?id=presha-suites-and-villas-090512
stawil-apartments---candolim-313218,STAWIL APARTMENTS - CANDOLIM,Candolim,candolim,"House no 1256A, Anna Vaddo Rd, behind Lawande super market, near Chandra Nichal residency, Candolim, Goa 403515",099223 34424,,4.9,403515,,,yes,15961152602840313218,339,"Guests highlight clean rooms, friendly hosts and great location. A consistent favourite for repeat visitors.",https://www.google.com/maps?cid=15961152602840313218,https://hotelzz.in/property.html?id=stawil-apartments---candolim-313218
casa-stay-candolim-759889,Casa Stay Candolim,Candolim,candolim,"Saldanha Palms 2, near Sol Banyan, Sequeira Vaddo, Candolim, Goa 403515",096319 14118,http://www.casastay.co.in/,4.8,403515,,,yes,14853109917024759889,644,"Guests love the peaceful setting, well-maintained property and quick host responsiveness.",https://www.google.com/maps?cid=14853109917024759889,https://hotelzz.in/property.html?id=casa-stay-candolim-759889
3bhk-villa-candolim-fromsanchita-837863,3BHK Villa Candolim fromSanchita,Candolim,candolim,"1058, Villa F, Saudades, Escrivas Vaddo, Candolim, Goa 403515",,,4.5,403515,,,yes,9079895806999837863,208,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=9079895806999837863,https://hotelzz.in/property.html?id=3bhk-villa-candolim-fromsanchita-837863
beach-front-goa-in-candolim-350668,Beach Front Goa in Candolim,Candolim,candolim,"Nerul - Candolim Rd, Candolim, Goa 403515",082009 67532,https://www.beachfrontgoa.com/,4.7,403515,,,yes,614960191689350668,407,"Guests love the peaceful setting, well-maintained property and quick host responsiveness.",https://www.google.com/maps?cid=614960191689350668,https://hotelzz.in/property.html?id=beach-front-goa-in-candolim-350668
quirky-stays-919919,Quirky Stays,Candolim,candolim,"House no 458, vady vado, Candolim, Goa 403515",074772 58880,,4.3,403515,,,yes,11683169220569919919,49,"Travellers appreciate the cosy ambience, local recommendations from hosts and fast WiFi.",https://www.google.com/maps?cid=11683169220569919919,https://hotelzz.in/property.html?id=quirky-stays-919919
the-lighthouse---candolim-699744,The Lighthouse - Candolim,Candolim,candolim,"Villa 4/5 1265-3, Crescent Villa, Anna Vaddo Rd, next to Lawande Supermarket, Candolim, Goa 403515",,https://instagram.com/thelighthouse_candolim?igshid=YmMyMTA2M2Y=,4.8,403515,,,yes,15395091274974699744,669,"Recurring praise for clean linens, hot water round-the-clock and central location. Good for short trips.",https://www.google.com/maps?cid=15395091274974699744,https://hotelzz.in/property.html?id=the-lighthouse---candolim-699744
goaanand-holiday-home-493420,GOAANAND Holiday Home,Candolim,candolim,"Ferrao Guest House Behind Lawande Supermarket Road, 1259-A, Anna Vaddo Rd, Candolim, Goa 403515",087872 52059,,4.5,403515,,,yes,14485594136499493420,430,"Guests highlight clean rooms, friendly hosts and great location. A consistent favourite for repeat visitors.",https://www.google.com/maps?cid=14485594136499493420,https://hotelzz.in/property.html?id=goaanand-holiday-home-493420
blissful-vacation-471017,BLISSFUL VACATION,Candolim,candolim,"Highland holiday home north wing, behind Newton super market, Candolim, Goa 403515",098907 11000,https://instagram.com/blissfulvacationgoa?igshid=ZDdkNTZiNTM=,4.9,403515,,,yes,1577282379902471017,221,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=1577282379902471017,https://hotelzz.in/property.html?id=blissful-vacation-471017
handlooms-homestays-fromsanchita-537120,Handlooms Homestays fromSanchita,Candolim,candolim,"Greenwood Meadows, B2 GF, Pilerne - Candolim Rd, Candolim, Goa 403511",099332 68963,,4.9,403511,,,yes,5036213410460537120,381,"Recurring praise for clean linens, hot water round-the-clock and central location. Good for short trips.",https://www.google.com/maps?cid=5036213410460537120,https://hotelzz.in/property.html?id=handlooms-homestays-fromsanchita-537120
little-havana--airbnb-apartment-at-candolim-goa-804164,Little Havana- Airbnb Apartment At Candolim Goa,Candolim,candolim,"Aguada Holiday Homes, C-2, Fort Aguada Rd, Bammon Vaddo, Candolim, Goa 403515",,,4.5,403515,,,yes,644807381273804164,137,"Frequently mentioned: spotless rooms, attentive staff and excellent breakfast. Solid pick for couples and families.",https://www.google.com/maps?cid=644807381273804164,https://hotelzz.in/property.html?id=little-havana--airbnb-apartment-at-candolim-goa-804164
casa-de-menorah-892412,Casa De Menorah,Candolim,candolim,"Orda, St. Sebastian, near Government Primary School, Vaddo, Candolim, Calangute, Goa 403511",078219 11183,,5.0,403511,,,yes,13463593602562892412,303,"Travellers praise the warm hospitality, comfortable beds and value for money. Strong location scores.",https://www.google.com/maps?cid=13463593602562892412,https://hotelzz.in/property.html?id=casa-de-menorah-892412
onastay-at-candolim-manolita-844836,Onastay at Candolim Manolita,Candolim,candolim,"Acron Candolim Manolita, behind Delfinos supermarket, Candolim, Goa 403515",096077 27755,http://www.onastay.com/,4.5,403515,,,yes,4219533764687844836,312,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=4219533764687844836,https://hotelzz.in/property.html?id=onastay-at-candolim-manolita-844836
ritus-homestay-276142,Ritu’s homestay,Candolim,candolim,"New Building - E, Sun n Sand Phase III, Bammon Vaddo, Candolim, Goa 403515",097799 89263,,4.5,403515,,,yes,15296288499534276142,298,"Guests highlight clean rooms, friendly hosts and great location. A consistent favourite for repeat visitors.",https://www.google.com/maps?cid=15296288499534276142,https://hotelzz.in/property.html?id=ritus-homestay-276142
the-bumblebee-by-stay-monkey-277595,The Bumblebee by Stay Monkey,Candolim,candolim,"1265, Crescent Villa, Anna Vaddo Rd, next to Godwin Hotel, Candolim, Goa 403515",070214 73246,https://staymonkey.in/,4.5,403515,,,yes,17600644638433277595,219,"A reliable stay with helpful hosts, modern amenities and easy access to local attractions.",https://www.google.com/maps?cid=17600644638433277595,https://hotelzz.in/property.html?id=the-bumblebee-by-stay-monkey-277595
short-rental-home-stay-close-to-candolim-beach-goa-414994,Short Rental Home stay close to Candolim Beach Goa,Candolim,candolim,"F102 Monarch Palm Sun N Sand, Candolim, Goa 403515",,,4.3,403515,,,yes,5735602330132414994,194,"Guests love the peaceful setting, well-maintained property and quick host responsiveness.",https://www.google.com/maps?cid=5735602330132414994,https://hotelzz.in/property.html?id=short-rental-home-stay-close-to-candolim-beach-goa-414994
the-narrow-way-edward-guest-house-482553,The Narrow way Edward guest house,Candolim,candolim,"Marquis Sequeira Vaddo Candolim Bardez Goa, Goa 403515",086002 46496,,4.5,403515,,,yes,11654430348044482553,408,"Frequently mentioned: spotless rooms, attentive staff and excellent breakfast. Solid pick for couples and families.",https://www.google.com/maps?cid=11654430348044482553,https://hotelzz.in/property.html?id=the-narrow-way-edward-guest-house-482553
candolim-song-6bhk-goan-portuguese-heritage-villa-684587,Candolim Song-6BHK Goan Portuguese Heritage Villa,Candolim,candolim,"HOUSE NO, MUROD WADDO, 511, Candolim Beach Rd, Candolim, Goa 403515",098101 35558,,4.6,403515,,,yes,12362621438377684587,353,"A reliable stay with helpful hosts, modern amenities and easy access to local attractions.",https://www.google.com/maps?cid=12362621438377684587,https://hotelzz.in/property.html?id=candolim-song-6bhk-goan-portuguese-heritage-villa-684587
coastal-vibes-candolim-by-mangrove-stays-011066,Coastal Vibes (Candolim) by Mangrove Stays,Candolim,candolim,"205, Saldana Palms 1, next to Hotel Evoke Lifestyle, Candolim, Goa 403515",093218 27909,https://mangrovestays.com/,4.8,403515,,,yes,16414130459356011066,426,"Travellers appreciate the cosy ambience, local recommendations from hosts and fast WiFi.",https://www.google.com/maps?cid=16414130459356011066,https://hotelzz.in/property.html?id=coastal-vibes-candolim-by-mangrove-stays-011066
the-villa-of-oz-by-tien-goa-069715,"The Villa of Oz by Tien, Goa",Vagator,vagator,"House No 576, Rylan Guest House, Ozran Beach Rd, Small, Vagator, Goa 403509",093216 86645,,4.6,403509,,,yes,14751287665072069715,331,"Travellers appreciate the cosy ambience, local recommendations from hosts and fast WiFi.",https://www.google.com/maps?cid=14751287665072069715,https://hotelzz.in/property.html?id=the-villa-of-oz-by-tien-goa-069715
jyots-homestay-and-villas-967526,Jyot's homestay and villas,Vagator,vagator,"near Vagator Petrol Pump, opp. St. Anthony Hospital, Vagator, Anjuna, Vagator, Goa 403509",090821 52165,,4.5,403509,,,yes,11921242975860967526,144,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=11921242975860967526,https://hotelzz.in/property.html?id=jyots-homestay-and-villas-967526
doris-dsouzas-guest-house-ozran-vagator-224547,Doris (Dsouza’s) Guest house Ozran Vagator,Vagator,vagator,"HPWP+GVQ, Vagator, Goa 403509",090968 69960,,4.9,403509,,,yes,9358536422314224547,411,"Travellers praise the warm hospitality, comfortable beds and value for money. Strong location scores.",https://www.google.com/maps?cid=9358536422314224547,https://hotelzz.in/property.html?id=doris-dsouzas-guest-house-ozran-vagator-224547
casa-de-sams-041111,Casa de Sam's,Vagator,vagator,"Raj Exotic Palms, near Vagator Petrol Pump, opp. St. Anthony Hospital, Vagator, Anjuna, Vagator, Goa 403509",086088 75352,https://casadesams.carrd.co/,4.5,403509,,,yes,8268136171791041111,124,"Frequently mentioned: spotless rooms, attentive staff and excellent breakfast. Solid pick for couples and families.",https://www.google.com/maps?cid=8268136171791041111,https://hotelzz.in/property.html?id=casa-de-sams-041111
oasis-altru-living-004194,Oasis: Altru Living,Vagator,vagator,"Petrol Pump, Raj Exotica Palms, near Vagator, opposite to St. Anthony's Hospital, Vagator, Goa 403509",093215 89982,http://altruliving.in/,5.0,403509,,,yes,15651730394501004194,750,"Highlights include the rooftop area, ample parking and friendly vibe. Repeat guests common.",https://www.google.com/maps?cid=15651730394501004194,https://hotelzz.in/property.html?id=oasis-altru-living-004194
stayvista-at-casa-vida-945558,StayVista at Casa Vida,Vagator,vagator,"JP2X+GP7 N, Zhor Wado Near Children's Cross, Anjuna, Chapora, Vagator, Goa 403509",081049 54254,http://www.stayvista.com/villa/casa-vida?reference_number=prop67d2bccf1d031o1zd74c?utm_source=google&utm_medium=gmb,4.7,403509,,,yes,7515244761021945558,349,"Travellers appreciate the cosy ambience, local recommendations from hosts and fast WiFi.",https://www.google.com/maps?cid=7515244761021945558,https://hotelzz.in/property.html?id=stayvista-at-casa-vida-945558
tripozire-homestay-1-vagator-626474,Tripozire Homestay 1 Vagator,Vagator,vagator,"Celestial Casa, Anjuna, Goa 403509",099750 16907,,5.0,403509,,,yes,18400263908708626474,459,"Guests love the peaceful setting, well-maintained property and quick host responsiveness.",https://www.google.com/maps?cid=18400263908708626474,https://hotelzz.in/property.html?id=tripozire-homestay-1-vagator-626474
greygrassstays---casa-caisua-708664,GreyGrassStays - Casa Caisua,Vagator,vagator,"H.No. 1644, Devul Waddo, Chiwar, Ozran Beach Rd, Anjuna, Goa 403509",090224 32970,,4.5,403509,,,yes,16590696501640708664,206,"Frequently mentioned: spotless rooms, attentive staff and excellent breakfast. Solid pick for couples and families.",https://www.google.com/maps?cid=16590696501640708664,https://hotelzz.in/property.html?id=greygrassstays---casa-caisua-708664
blissful-edge-guest-house-590290,Blissful Edge Guest House,Vagator,vagator,"Ozran Beach Rd, Vagator, Goa 403509",093705 47899,,4.5,403509,,,yes,8840556904994590290,331,"Travellers appreciate the cosy ambience, local recommendations from hosts and fast WiFi.",https://www.google.com/maps?cid=8840556904994590290,https://hotelzz.in/property.html?id=blissful-edge-guest-house-590290
